Date,Open,High,Low,Close,Volume,vix,mom_return,sma200,trend_signal,realised_vol,vix_ok,regime,vol_scalar,equity_buyhold,equity_trade,ema_fast,ema_slow,atr,signal
2015-01-02,170.91174406115695,171.3258145622169,169.08982374735015,170.125,121465900,17.790000915527344,,,False,,True,False,0.5,100000.0,100000.0,,,,
2015-01-05,169.08158622219426,169.24721193386424,166.7462346238546,167.05264282226562,169632600,19.920000076293945,,,False,,True,False,0.5,98194.05896973734,100000.0,,,,
2015-01-06,167.35904307763232,167.88077604924092,164.6841506836419,165.4791717529297,209151400,21.1200008392334,,,False,,True,False,0.5,97269.16781950313,100000.0,,,,
2015-01-07,166.80416895939857,167.88075485287703,166.3569783519322,167.5412139892578,125346700,19.309999465942383,,,False,,True,False,0.5,98481.24260940944,100000.0,,,,
2015-01-08,168.94900502131202,170.7295153754652,168.93245130305235,170.51419067382812,147217800,17.010000228881836,,,False,,True,False,0.5,100228.76747910543,100000.0,,,,
2015-01-09,170.92827927931057,170.9448456357597,168.53495254772835,169.1477813720703,158567300,17.549999237060547,,,False,0.24382240323224097,True,False,0.41013458433001315,99425.58787483926,100000.0,,,,
2015-01-12,169.2802746346781,169.43762341842782,167.21819936354106,167.82273864746094,144396100,19.600000381469727,,,False,0.22245926691578505,True,False,0.44952049598300775,98646.7236722768,100000.0,,,,
2015-01-13,169.0401714686587,170.16644396459586,166.050581341413,167.35076904296875,214553300,20.559999465942383,,,False,0.20311129450033488,True,False,0.4923409121388625,98369.29848227405,100000.0,,,,
2015-01-14,165.3383066150455,166.53912089108297,164.44392566596335,166.34036254882812,192991100,21.479999542236328,,,False,0.1892259662731927,True,False,0.5284686978721843,97775.3784269379,100000.0,,,,
2015-01-15,166.97809923436395,167.29278426938683,164.70071113847325,164.816650390625,176613900,22.389999389648438,,,False,0.1802291841204556,True,False,0.5548490966544315,96879.73571822188,100000.0,,,,
2015-01-16,164.60958936534854,167.1354219312357,164.42739733525644,166.9780731201172,211879600,20.950000762939453,,,False,0.18919543600804853,True,False,0.528553976300707,98150.2266686949,100000.0,,,,
2015-01-20,167.61570181718582,167.8807129528235,165.76895127275668,167.33413696289062,130991100,19.889999389648438,,,False,0.18047151386587687,True,False,0.5541040680487569,98359.5220942781,100000.0,,,,
2015-01-21,166.87036904434433,168.65915618197872,166.40661222416333,168.1788330078125,122942700,18.850000381469727,,,False,0.1746256082946328,True,False,0.5726536959646689,98856.03703618662,100000.0,,,,
2015-01-22,168.9325227393534,170.81239410728207,167.55780535690744,170.67990112304688,174356000,16.399999618530273,,,False,0.18104268933755824,True,False,0.5523559132152954,100326.17259253305,100000.0,,,,
2015-01-23,170.42311807048108,170.67985237585975,169.61154348944333,169.74404907226562,117516800,16.65999984741211,,,False,0.17566833195976836,True,False,0.569254565603219,99776.07586907603,100000.0,,,,
2015-01-26,169.52875477378714,170.2326670631215,168.81655298688875,170.14157104492188,92009700,15.520000457763672,,,False,0.16957468600516287,True,False,0.5897106599799654,100009.74051134275,100000.0,,,,
2015-01-27,168.0877619624292,169.04011895690113,167.06915217860907,167.8972930908203,134044600,17.219999313354492,,,False,0.17205746986310397,True,False,0.5812011537747482,98690.54700415593,100000.0,,,,
