Date,Open,High,Low,Close,Volume,ema_fast,ema_slow,atr,regime,signal,equity_buyhold,equity_trade
2017-01-05,195.89065206596143,196.1590288845638,195.2067112603738,196.00318908691406,78379000,191.23437764855353,183.95934130104044,1.161862350469432,True,1,114897.50227196279,99534.056435204
2017-01-06,196.1157130328057,197.1719149071199,195.57029362931513,196.7044219970703,71559900,191.44888919163262,184.08615802438402,1.1576141480652697,True,1,115308.56655241243,99534.056435204
2017-01-09,196.4447708114754,196.58329217335805,196.02055409450634,196.05519104003906,46939700,191.62952847980543,184.20525288026118,1.11926938559056,True,1,114927.98593171933,99534.056435204
2017-01-10,196.0724963026813,196.91226389517416,195.6655980584786,196.05519104003906,63771900,191.80308387432441,184.32316271269679,1.1477150709020663,True,1,114927.98593171933,99534.056435204
2017-01-11,195.96855594508668,196.6092071533203,195.30193364017924,196.6092071533203,74650000,191.99155929703014,184.44541191111097,1.1767802506615774,True,1,115252.75140074552,99534.056435204
2017-01-12,196.089751560535,196.30618616490648,194.75652021005962,196.11572265625,72113200,192.15329119347012,184.56153440608747,1.2670653307993365,True,1,114963.46969881275,99534.056435204
2017-01-13,196.28892103538325,196.86896434749974,196.25429730172826,196.5659637451172,62717900,192.32633717588766,184.68098146418728,1.268305683835089,True,1,115227.40201936345,99534.056435204
2017-01-17,195.92532477718856,196.3322230265162,195.48380279201623,195.87338256835938,61240800,192.4654369952003,184.79234863935318,1.3140656208846804,True,1,114821.40940413736,99534.056435204
2017-01-18,196.12437198426298,196.34947242349787,195.57029993480117,196.30618286132812,54793300,192.6160544801465,184.9069141539997,1.3066458137137817,True,1,115075.11789161831,99534.056435204
2017-01-19,196.3841252441225,196.52264657954166,195.14612548538287,195.57899475097656,66608800,192.7322482162575,185.01310401068605,1.2615040144322884,True,1,114648.83861549788,99534.056435204
2017-01-20,196.26295521837463,196.7910563391697,195.63096968369322,196.29759216308594,129168600,192.87206562593704,185.12538747488904,1.2831492705198468,True,1,115070.0820053381,99534.056435204
2017-01-23,196.29756948118217,196.35816431223958,195.024932717631,195.78677368164062,75061600,192.98636790263132,185.23147091973235,1.248518916681988,True,1,114770.63908348649,99534.056435204
2017-01-24,196.00318699398554,197.45763451266137,195.8906499742346,197.04208374023438,95555300,193.1454155825373,185.34898945525973,1.225642608093736,True,1,115506.50461190571,99534.056435204
2017-01-25,197.994387651161,198.74758911132812,197.82989522641046,198.74758911132812,84437700,193.36510866209775,185.4823088548226,1.2540858702580806,True,1,116506.27562666808,99534.056435204
2017-01-26,198.60038974246373,198.86877975116255,198.26275228455495,198.539794921875,59970700,193.5680375350302,185.61223408932065,1.2293498965854346,True,1,116384.46621394367,99534.056435204
2017-01-27,198.6177443937009,198.7649183677941,198.04635375772324,198.22816467285156,59711100,193.75078761886633,185.737765736918,1.1662744203187267,True,1,116201.7878738004,99534.056435204
2017-01-30,197.5355481881769,197.56151928587133,196.0118532129129,196.99879455566406,79737300,193.87816043991722,185.84981577491547,1.275734674416918,True,1,115481.12839631608,99534.056435204
2017-01-31,196.50533224467114,197.0420991281839,195.93395484175775,196.9814910888672,75880800,193.99985968105253,185.96057871336276,1.2658402779691025,True,1,115470.98506586891,99534.056435204
2017-02-01,196.98151967307535,197.89920055498877,196.47073702523656,197.05943298339844,79117700,194.1198429478112,186.07101507425864,1.2744967077270408,True,1,115516.67477656035,99534.056435204
2017-02-02,197.05938606433443,197.47495004069447,196.366805857309,197.1892547607422,69657600,194.2402120385144,186.18164432487043,1.2213150820216672,True,1,115592.77658912161,99534.056435204
2017-02-03,198.0982417384534,198.7302269909369,197.7865754258378,198.5484161376953,80563200,194.40916121887443,186.30469678071944,1.277581549089165,True,1,116389.51998969552,99534.056435204
2017-02-06,198.1416002751732,198.53984586597815,197.85590493592423,198.19354248046875,57790100,194.55756832717225,186.42299375285626,1.2497494239941744,True,1,116181.49226817019,99534.056435204
2017-02-07,198.5830907295221,198.8254964397394,198.01170017967254,198.20216369628906,57931200,194.70049363576507,186.5401994239352,1.2522225505206137,True,1,116186.54604392206,99534.056435204
