Date,Open,High,Low,Close,Volume,ema_fast,ema_slow,atr,regime,signal,equity_buyhold,equity_trade
2015-01-02,171.37852287285963,171.79372424609872,169.55162669385544,170.58963012695312,121465900,170.58963012695312,170.58963012695312,2.24209755224328,False,0,100000.0,100000.0
2015-01-05,169.5432880457951,169.70936602252135,167.2015594307986,167.50880432128906,169632600,170.4688134286918,170.5589751438122,2.815084124198904,False,0,98194.0134324863,100000.0
2015-01-06,167.8160810836032,168.33923884704024,165.13388387080252,165.9310760498047,209151400,170.29086294324523,170.51292639660815,2.945174408211841,False,0,97269.14580113601,100000.0
2015-01-07,167.25970616027502,168.33923217765732,166.81129428862295,167.99876403808594,125346700,170.20097671167036,170.48790985572734,2.8109198381220395,False,0,98481.22884905776,100000.0
2015-01-08,169.41041340257112,171.19578642164635,169.39381447525952,170.97987365722656,147217800,170.23152168992746,170.49280501793132,2.8881403472097134,False,0,100228.7615782876,100000.0
2015-01-09,171.39511725892663,171.41172886127893,168.99525389209222,169.60975646972656,158567300,170.20713874011565,170.48401846521287,2.809529450872546,False,0,99425.59600105973,100000.0
2015-01-12,169.7426142329127,169.90039276888027,167.67490700581124,168.28109741210938,144396100,170.13160770764483,170.4620988527442,2.7260946383291866,False,0,98646.73326677254,100000.0
2015-01-13,169.50181643932927,170.63116476055004,166.50406180754823,167.80780029296875,214553300,170.04047800510853,170.43568792180116,2.9012206776632645,False,0,98369.2854999954,100000.0
2015-01-14,165.78988494694778,166.99397893304638,164.89306123027387,166.794677734375,192991100,169.9131917199817,170.39945896471235,2.902722720444555,False,0,97775.39092513773,100000.0
2015-01-15,167.43412123195563,167.74966568087137,165.15051352359154,165.2667694091797,176613900,169.73097908034242,170.34838742684636,2.8723656641280826,False,0,96879.72785109376,100000.0
2015-01-16,165.0591451061045,167.5918758274063,164.8764555018834,167.43409729003906,211879600,169.64090528464425,170.31938951503733,2.858097906073066,False,0,98150.22001362815,100000.0
2015-01-20,168.07351737547063,168.33925234676153,166.2217227264478,167.7911834716797,130991100,169.5683671743319,170.29423323599895,2.796383882259787,False,0,98359.5446844038,100000.0
2015-01-21,167.32613065349287,169.1198033829129,166.86110720607405,168.63816833496094,122942700,169.53188878847422,170.2777549782772,2.7550232895350986,False,0,98856.04899281394,100000.0
