Date,Open,High,Low,Close,Volume,vix,mom_return,sma200,trend_signal,realised_vol,vix_ok,regime,vol_scalar,equity_buyhold,equity_trade,ema_fast,ema_slow,atr,signal
2015-01-02,171.37853820221306,171.7937396125908,169.55164185979788,170.5896453857422,121465900,17.790000915527344,,,False,,True,False,0.5,100000.0,100000.0,,,,
2015-01-05,169.5433034899103,169.709381481765,167.20157466159998,167.50881958007812,169632600,19.920000076293945,,,False,,True,False,0.5,98194.013594027,100000.0,,,,
2015-01-06,167.81611194786618,168.3392698075209,165.13391424176334,165.9311065673828,209151400,21.1200008392334,,,False,,True,False,0.5,97269.1549901371,100000.0,,,,
2015-01-07,167.2597213519378,168.33924746737,166.8113094395579,167.998779296875,125346700,19.309999465942383,,,False,,True,False,0.5,98481.22898490784,100000.0,,,,
2015-01-08,169.41045875874744,171.19583225581977,169.3938598269918,170.97991943359375,147217800,17.010000228881836,,,False,,True,False,0.5,100228.7794472924,100000.0,,,,
2015-01-09,171.39508642011177,171.41169801947515,168.99522348508043,169.60972595214844,158567300,17.549999237060547,,,False,0.243825489052181,True,False,0.4101293937263427,99425.56921823835,100000.0,,,,
2015-01-12,169.74262962422395,169.90040817449798,167.67492220963433,168.28111267089844,144396100,19.600000381469727,,,False,0.22246156455754984,True,False,0.44951585321665954,98646.73338781869,100000.0,,,,
2015-01-13,169.5018318521555,170.63118027606808,166.50407694778815,167.8078155517578,214553300,20.559999465942383,,,False,0.20311341892388335,True,False,0.49233576259909717,98369.2856458585,100000.0,,,,
2015-01-14,165.78986978007964,166.99396365602476,164.8930461454494,166.79466247558594,192991100,21.479999542236328,,,False,0.1892278619355989,True,False,0.5284634037350886,97775.37323465623,100000.0,,,,
2015-01-15,167.43402847857462,167.74957275268838,165.15042203525934,165.2666778564453,176613900,22.389999389648438,,,False,0.18023158331169878,True,False,0.5548417106620903,96879.6655170597,100000.0,,,,
2015-01-16,165.05913006375218,167.5918605542384,164.8764404761802,167.43408203125,211879600,20.950000762939453,,,False,0.18919870635299155,True,False,0.5285448401186642,98150.20228961918,100000.0,,,,
2015-01-20,168.07351737547063,168.33925234676153,166.2217227264478,167.7911834716797,130991100,19.889999389648438,,,False,0.1804748052178721,True,False,0.5540939627516339,98359.53588640473,100000.0,,,,
2015-01-21,167.3261457935656,169.11981868528147,166.8611223040703,168.63818359375,122942700,18.850000381469727,,,False,0.17462867468305318,True,False,0.5726436404645319,98856.04909513732,100000.0,,,,
2015-01-22,169.39383084307977,171.27883562097546,168.01535948680703,171.14598083496094,174356000,16.399999618530273,,,False,0.18104435760035306,True,False,0.552350823441542,100326.1249813614,100000.0,,,,
2015-01-23,170.88856522334896,171.14600070268122,170.07477412918576,170.2076416015625,117516800,16.65999984741211,,,False,0.17566966085183575,True,False,0.5692502593509448,99776.06859823412,100000.0,,,,
2015-01-26,169.99171139496443,170.69754595911,169.27756469592828,170.606201171875,92009700,15.520000457763672,,,False,0.16957589693425515,True,False,0.5897064488992216,100009.70503578652,100000.0,,,,
2015-01-27,168.5468392954275,169.50179734487202,167.52544750857834,168.35585021972656,134044600,17.219999313354492,,,False,0.1720581594769638,True,False,0.5811988243044564,98690.54469222647,100000.0,,,,
2015-01-28,169.54336110216272,169.64300539694779,166.00584925692056,166.19683837890625,168514300,20.440000534057617,,,False,0.17293980767036118,True,False,0.578235869156331,97424.92752306107,100000.0,,,,
