Date,Open,High,Low,Close,Volume,vix,mom_return,sma200,trend_signal,realised_vol,vix_ok,regime,vol_scalar,equity_buyhold,equity_trade,ema_fast,ema_slow,atr,signal
2015-01-02,170.91174406115695,171.3258145622169,169.08982374735015,170.125,121465900,17.790000915527344,,,False,,True,False,0.5,100000.0,100000.0,,,,
2015-01-05,169.0815398898487,169.2471655561333,166.7461889314505,167.05259704589844,169632600,19.920000076293945,,,False,,True,False,0.5,98194.03206224742,100000.0,,,,
2015-01-06,167.35901221336937,167.88074508876025,164.68412031268113,165.47914123535156,209151400,21.1200008392334,,,False,,True,False,0.5,97269.14988117652,100000.0,,,,
2015-01-07,166.80418415106138,167.8807701425897,166.35699350286723,167.54122924804688,125346700,19.309999465942383,,,False,,True,False,0.5,98481.25157857273,100000.0,,,,
2015-01-08,168.94908061493913,170.72959176575426,168.9325268892728,170.51426696777344,147217800,17.010000228881836,,,False,,True,False,0.5,100228.8123249219,100000.0,,,,
2015-01-09,170.92827927931057,170.9448456357597,168.53495254772835,169.1477813720703,158567300,17.549999237060547,,,False,0.2438269275601121,True,False,0.41012697408224696,99425.58787483924,100000.0,,,,
2015-01-12,169.28033619992303,169.43768504089866,167.21826017883348,167.8227996826172,144396100,19.600000381469727,,,False,0.2224627767965654,True,False,0.44951340372527393,98646.75954892999,100000.0,,,,
2015-01-13,169.04018688148494,170.1664594801139,166.05059648165292,167.3507843017578,214553300,20.559999465942383,,,False,0.20311453515827152,True,False,0.49233305692316753,98369.30745143734,100000.0,,,,
2015-01-14,165.3383521156499,166.53916672214785,164.4439709204368,166.3404083251953,192991100,21.479999542236328,,,False,0.1892288428068736,True,False,0.5284606644350709,97775.40533442778,100000.0,,,,
2015-01-15,166.97808377546713,167.29276878135636,164.7006958904179,164.81663513183594,176613900,22.389999389648438,,,False,0.18023222591069027,True,False,0.554839732432493,96879.72674905857,100000.0,,,,
2015-01-16,164.60960440770086,167.13543720440362,164.42741236095966,166.97808837890625,211879600,20.950000762939453,,,False,0.18919844148235276,True,False,0.5285455800613843,98150.23563785815,100000.0,,,,
2015-01-20,167.61576295504287,167.8807741873434,165.76901173701117,167.33419799804688,130991100,19.889999389648438,,,False,0.18047448079218675,True,False,0.5540949588055515,98359.55797093127,100000.0,,,,
2015-01-21,166.87038418441705,168.65917148434727,166.4066273221596,168.17884826660156,122942700,18.850000381469727,,,False,0.1746281534462957,True,False,0.5726453497130606,98856.04600534988,100000.0,,,,
2015-01-22,168.93246232905992,170.8123330247463,167.55774543821306,170.67984008789062,174356000,16.399999618530273,,,False,0.1810441557518482,True,False,0.5523514392647229,100326.13671587982,100000.0,,,,
2015-01-23,170.42313339031367,170.6798677187709,169.6115587363211,169.7440643310547,117516800,16.65999984741211,,,False,0.17566944704927023,True,False,0.5692509521701453,99776.0848382393,100000.0,,,,
2015-01-26,169.5287243661273,170.2326365292039,168.81652270697356,170.14154052734375,92009700,15.520000457763672,,,False,0.16957569154567181,True,False,0.5897071631464762,100009.7225730161,100000.0,,,,
2015-01-27,168.0877619624292,169.04011895690113,167.06915217860907,167.8972930908203,134044600,17.219999313354492,,,False,0.17205816640392524,True,False,0.5811988009057306,98690.54700415589,100000.0,,,,
2015-01-28,169.0815945701993,169.1809674748212,165.55371745536436,165.7441864013672,168514300,20.440000534057617,,,False,0.17293966442319453,True,False,0.5782363481132561,97424.94424768088,100000.0,,,,
2015-01-29,165.94287673441366,167.53290573788595,164.53502710249373,167.27618408203125,173585400,18.760000228881836,,,False,0.1725048325083836,True,False,0.5796939050686599,98325.45721206829,100000.0,,,,
2015-01-30,166.1002407142217,167.42525868672465,164.9077156934692,165.17271423339844,197729700,20.969999313354492,,,False,0.172968374741169,True,False,0.578140369010466,97089.03114380506,100000.0,,,,
2015-02-02,165.66962667380608,167.30934248481887,163.85599567481714,167.21824645996094,163107000,19.43000030517578,,,False,0.17541791608677876,True,False,0.5700671985553076,98291.40129902182,100000.0,,,,
2015-02-03,168.11263703970548,169.6447030722255,167.73997608586896,169.63641357421875,124212900,17.329999923706055,,,False,0.1709121449039857,True,False,0.5850959278299244,99712.80739116453,100000.0,,,,
2015-02-04,168.8745240134986,170.08361552524215,168.534983145,168.99046325683594,134306700,18.329999923706055,,,False,0.16758069691811875,True,False,0.5967274384164949,99333.11580122607,100000.0,,,,
2015-02-05,169.65297323477577,170.84549834910774,169.57844357423738,170.69642639160156,97953200,16.850000381469727,,,False,0.16565296932447168,True,False,0.6036716420345334,100335.88619638587,100000.0,,,,
2015-02-06,171.06081366529,171.6239561515473,169.70266284557835,170.22439575195312,125672000,17.290000915527344,,,False,0.15369708026385542,True,False,0.6506304467744451,100058.4251297299,100000.0,,,,
2015-02-09,169.57840259053336,170.29888107447147,169.05666981999815,169.46246337890625,87219000,18.549999237060547,,,False,0.15176374358914427,True,False,0.6589189066838033,99610.55892955541,100000.0,,,,
2015-02-10,170.49765727271208,171.5245439299293,169.50387805595938,171.267822265625,96164200,17.229999542236328,,,False,0.15306940388557924,True,False,0.6532984219024652,100671.75445444521,100000.0,,,,
2015-02-11,171.10218898738265,171.7978242989837,170.4562401071207,171.3671875,91087800,16.959999084472656,,,False,0.15240308427853683,True,False,0.6561546997122234,100730.16164584861,100000.0,,,,
2015-02-12,172.1622743600259,173.07323473881834,171.40038596886853,173.0152587890625,97545900,15.34000015258789,,,False,0.1526321038791071,True,False,0.6551701605266833,101698.90303545183,100000.0,,,,
2015-02-13,173.1394439618939,173.77710343007948,172.88270963873737,173.7274169921875,93670400,14.6899995803833,,,False,0.14690964222363292,True,False,0.6806905148388775,102117.51182494486,100000.0,,,,
2015-02-17,173.41274666261336,174.17464761829712,173.16431443405426,174.000732421875,76968200,15.800000190734863,,,False,0.14165228996410226,True,False,0.7059539949925424,102278.16747795735,100000.0,,,,
2015-02-18,173.62806089167654,174.09181787204656,173.36304968207656,174.0172882080078,80652900,15.449999809265137,,,False,0.14183054153884772,True,False,0.705066757237261,102287.8990201368,100000.0,,,,
