Date,Open,High,Low,Close,Volume,ema_fast,ema_slow,atr,regime,signal,equity_buyhold,equity_trade
2015-01-02,171.37852287285963,171.79372424609872,169.55162669385544,170.58963012695312,121465900,170.58963012695312,170.58963012695312,2.24209755224328,False,0,100000.0,100000.0
2015-01-05,169.5432726016799,169.70935056327772,167.20154419999722,167.5087890625,169632600,170.4688128303079,170.55897499198346,2.8150917395995947,False,0,98194.00448775206,100000.0
2015-01-06,167.81605021934024,168.33920788655956,165.13385349984176,165.93104553222656,209151400,170.29086117155964,170.51292594263265,2.9451792886389967,False,0,97269.12791166753,100000.0
2015-01-07,167.2596909686122,168.33921688794462,166.81127913768793,167.99874877929688,125346700,170.20097441107876,170.48790925444027,2.810927305408761,False,0,98481.21990432355,100000.0
2015-01-08,169.41041340257112,171.19578642164635,169.39381447525952,170.97987365722656,147217800,170.23151947955515,170.49280442262722,2.888149372796903,False,0,100228.76157828764,100000.0
2015-01-09,171.3950710007043,171.41168259857324,168.99520828157452,169.60971069335938,158567300,170.20713482127297,170.48401742034596,2.8095368634972053,False,0,99425.56916685707,100000.0
2015-01-12,169.7426142329127,169.90039276888027,167.67490700581124,168.28109741210938,144396100,170.13160394248226,170.46209781827397,2.726100992007466,False,0,98646.73326677262,100000.0
2015-01-13,169.50180102650307,170.63114924503202,166.5040466673083,167.8077850341797,214553300,170.0404737892155,170.43568674579544,2.9012261902219976,False,0,98369.27655526123,100000.0
2015-01-14,165.7898546132115,166.99394837900314,164.8930310606249,166.79464721679688,192991100,169.91318647265007,170.39945749675067,2.9027292772589735,False,0,97775.3730356693,100000.0
2015-01-15,167.43413669085243,167.74968116890184,165.1505287716469,165.26678466796875,176613900,169.73097463717238,170.34838612532002,2.8723715892585715,False,0,96879.73679582807,100000.0
2015-01-16,165.0591150213999,167.59184528107048,164.87642545047697,167.43406677246094,211879600,169.6408998189484,170.31938792280403,2.8581032475617474,False,0,98150.20212415974,100000.0
2015-01-20,168.07350209100636,168.33923703813153,166.2217076103842,167.79116821289062,130991100,169.5683613245932,170.29423150778,2.7963887625772137,False,0,98359.53573966962,100000.0
2015-01-21,167.3261609336383,169.11983398765003,166.8611374020666,168.63819885253906,122942700,169.5318843649048,170.27775357091195,2.7550278258853846,False,0,98856.0668822825,100000.0
2015-01-22,169.39387615079988,171.27888143287728,168.0154044258278,171.14602661132812,174356000,169.595184060843,170.28639310365241,2.7913456245399635,False,0,100326.16078946943,100000.0
2015-01-23,170.8885499035164,171.14598535977007,170.074758882308,170.20762634277344,117516800,169.61920140523242,170.28560935478797,2.7077149228811663,False,0,99776.06857820411,100000.0
2015-01-26,169.99174180262426,170.6975764930276,169.27759497584347,170.60623168945312,92009700,169.65790847520185,170.2887996267747,2.5671360364688973,False,0,100009.7318708574,100000.0
2015-01-27,168.5468392954275,169.50179734487202,167.52544750857834,168.35585021972656,134044600,169.606847367144,170.2695662993414,2.5582381646229675,False,0,98690.55351983347,100000.0
2015-01-28,169.54326770593173,169.64291194582583,166.00575780939621,166.19674682617188,168514300,169.47311793416472,170.2290407324442,2.646022648959508,False,0,97424.88256905653,100000.0
2015-01-29,166.3960229333233,167.9903938863463,164.98432883563362,167.73297119140625,173585400,169.4048768854291,170.20420421959804,2.6323817495568806,False,0,98325.42052326341,100000.0
2015-01-30,166.55390010901434,167.8825370217964,165.35811801785144,165.62384033203125,197729700,169.2566009421586,170.15862845952276,2.6400920843387548,False,0,97089.04357713522,100000.0
2015-02-02,166.12204738877088,167.7662410356698,164.30346361569946,167.67489624023438,163107000,169.19457330678904,170.13391470609702,2.728470059831705,False,0,98291.37686473114,100000.0
2015-02-03,168.57176286691228,170.10801306486388,168.1980841533659,170.09970092773438,124212900,169.23006850761044,170.13357427049144,2.607471077467833,False,0,99712.80247289705,100000.0
2015-02-04,169.33567896944382,170.54807221391522,168.99521089801058,169.45193481445312,134306700,169.23876914709447,170.12679178834182,2.5101930304928226,False,0,99333.08061477519,100000.0
2015-02-05,170.11630999849754,171.31209200079672,170.04157679108897,171.16261291503906,97953200,169.31421400073936,170.1370984662194,2.4574076582848687,False,0,100335.88371559254,100000.0
2015-02-06,171.52795681437757,172.09263716397587,170.1660970747955,170.6892547607422,125672000,169.3681371677983,170.14259255870223,2.4010591053267882,False,0,100058.40016987844,100000.0
2015-02-09,170.04157936770545,170.76402572548312,169.5184215660371,169.92532348632812,87219000,169.3899876116622,170.1404306773851,2.338778729019552,False,0,99610.58204995783,100000.0
2015-02-10,170.96331201500612,171.99300325411252,169.96681863776303,171.73558044433594,96164200,169.48197164431608,170.1563028143697,2.3251346706053346,True,0,100671.75848645085,100000.0
2015-02-11,171.5694980684398,172.26703327799152,170.92178499229328,171.83522033691406,91087800,169.5742559067709,170.17300846136018,2.1881183333659595,True,0,100730.16760106348,100000.0
2015-02-12,172.6323726088295,173.54582041339742,171.86840384088927,173.48768615722656,97545900,169.72772375972994,170.20599032898076,2.2337849296133334,True,0,101698.84654074037,100000.0
2015-02-13,173.6122949702512,174.2516959129132,173.35485949500125,174.20187377929688,93670400,169.90318062324238,170.24575036331228,2.196417422522462,True,0,102117.50482702588,100000.0
2015-02-17,173.886314898212,174.65029650885467,173.63720423271897,174.4759063720703,76968200,170.0825032016278,170.28784146787706,2.048725143612527,True,0,102278.143309312,100000.0
2015-02-18,174.1022024618402,174.56722586459446,173.8364675625878,174.49249267578125,80652900,170.2554439653201,170.32967879332884,1.8411254411537439,True,0,102287.86623543511,100000.0
2015-02-19,173.89459706806414,174.73329906288663,173.75343015829822,174.367919921875,91462500,170.41671753224384,170.36986029709547,1.6963971450020097,True,1,102214.84142506796,100085.67143653976
2015-02-20,173.95272895489586,175.48897879666274,173.32992701973706,175.41424560546875,140896400,170.61269902531149,170.420053185736,1.6702994859292042,True,1,102828.19974164035,100275.05638527023
2015-02-23,175.16516148461704,175.38937377929688,174.7831706370492,175.38937377929688,74411100,170.80001960389916,170.46949916179136,1.4680350251041472,True,1,102813.6198248228,100270.55458473312
2015-02-24,175.3146086280829,176.08688970444283,175.01566315835314,175.88758850097656,72472300,170.99953210966692,170.5234104984997,1.370757148065589,True,1,103105.67434262023,100360.73144935715
2015-02-25,175.76307025150925,176.24470542496607,175.39769097020118,175.7381591796875,73061700,171.18536062221673,170.57529854507868,1.3203395151270354,True,1,103018.07856016976,100333.68474220383
